8.93,0,3,1,,,176
8.51,0.58,3,1,,,176
9.35,0.58,3.5,1,,,177
7.71,0,3.5,1,,,177
6.94,0.58,3.5,1,,,177
8.11,0,3.5,1,,,177
6.56,0.6,3.5,1,,,177
6.94,0.6,3.5,1,,,177
6.56,0.6,3.5,1,,,178
6.56,0,3.5,1,,,178
6.56,0.58,3.5,1,,,178
7.71,0,3.5,1,,,178
4.78,0.58,3.5,1,,,178
5.83,0.58,4.5,1,,,179
4.78,0,4.5,1,,,179
6.94,0.58,4.5,1,,,179
7.32,0,4.5,1,,,179
6.94,0.58,4.5,1,,,179
5.83,0,4.5,1,,,179
5.83,0,5,1,,,180
6.56,1.17,5,1,,,180
6.56,0,5,1,,,180
7.32,0.58,5,1,,,180
7.71,0.58,5,1,,,181
7.32,0,5,1,,,181
8.11,0.58,5,1,,,181
7.32,0.58,3.5,1,,,182
7.71,0.58,4.5,1,,,183
7.71,0,4.5,1,,,183
7.71,0,3,1,,,184
7.32,1.17,3,1,,,184
7.32,0,3,1,,,184
7.71,0,4,1,,,185
7.32,1.15,4,1,,,185
7.32,1.15,4.5,1,,,186
7.71,0,4.5,1,,,186
7.71,0,4.5,1,,,187
8.11,0,2.5,1,,,188
8.11,1.75,2.5,1,,,188
8.11,0,2.5,1,,,188
11.83,0,6.5,2,,,189
11.85,192.03,6.5,2,,,189
11.85,192.03,6.5,2,,,190
15.8,0,6.5,2,,,190
15.54,0.58,6.5,2,,,190
14.77,0,6.5,2,,,190
14.69,0,6.5,2,,,191
11.86,0,6,2,,,192
12.84,1.75,6,2,,,192
12.66,0,6,2,,,192
11.89,0,6.5,2,,,193
12.04,0,7.5,2,,,194
12.2,1.75,7.5,2,,,194
11.88,1.75,7.5,2,,,195
11.97,0,7.5,2,,,195
11.87,0,7.5,2,,,196
11.88,1.15,7.5,2,,,196
12.17,0,7.5,2,,,196
11.9,0.57,7.5,2,,,196
12.92,0,7.5,2,,,196
12.17,0,7.5,2,,,197
12.76,1.17,7.5,2,,,197
12.77,0,7.5,2,,,197
12.53,0.58,7.5,2,,,197
12.02,0,7.5,2,,,197
12.31,0,6.5,2,,,198
12.28,1.15,6.5,2,,,198
9.17,0,6.5,1,,,198
11.35,0.58,6.5,2,,,198
11.86,0,6.5,2,,,198
11.03,0.58,6.5,2,,,198
11.41,0.58,6.5,2,,,199
14.22,0,6.5,2,,,199
15.02,0.58,6.5,2,,,199
16.36,0,6.5,2,,,199
16.95,0,7.5,2,,,200
15.54,1.17,7.5,2,,,200
17.47,0,7.5,3,,,200
17.79,0,7.5,3,,,201
17.47,1.18,7.5,3,,,201
18.71,0,7.5,3,,,201
17.58,0.58,7.5,3,,,201
17.16,0.58,7.5,3,,,202
17.58,0,7.5,3,,,202
8.36,0,7.5,1,,,203
8.95,1.17,7.5,1,,,203
9.07,1.17,7.5,1,,,204
9.57,1.17,7.5,1,,,205
8.59,0,7.5,1,,,205
7.69,0,7.5,1,,,206
9.44,1.75,7.5,1,,,206
7.9,1.75,7.5,1,,,207
8.02,0,7.5,1,,,207
7.58,0.58,7.5,1,,,207
5.99,0.58,7.5,1,,,208
5.36,0,7.5,1,,,208
6.17,0.58,7.5,1,,,208
2.41,0,7.5,1,,,208
7.9,0.58,7.5,1,,,208
8.13,0.58,7.5,1,,,209
8.24,0,7.5,1,,,209
8.02,0.58,7.5,1,,,209
8.13,0,7.5,1,,,209
7.79,0,7.5,1,,,210
8.02,1.17,7.5,1,,,210
7.79,0,7.5,1,,,210
7.37,0,6.5,1,,,211
8.47,1.17,6.5,1,,,211
7.79,0,6.5,1,,,211
7.79,0.58,6.5,1,,,211
7.37,0.58,7.5,1,,,212
7.37,0,7.5,1,,,212
5.62,0.58,7.5,1,,,212
10.09,0,7.5,2,,,212
11.8,0,7.5,2,,,213
11.8,1.15,7.5,2,,,213
11.64,0,7.5,2,,,213
11.95,0.58,7.5,2,,,213
12.1,0.58,5.5,2,,,214
12.58,0,5.5,2,,,214
12.42,0.58,5.5,2,,,214
12.42,0,5.5,2,,,214
12.74,0,7.5,2,,,215
12.1,0,7.5,2,,,216
11.64,1.73,7.5,2,,,216
12.1,0,7.5,2,,,216
11.95,0,7.5,2,,,217
12.26,1.17,7.5,2,,,217
11.64,0,7.5,2,,,217
11.2,0,7.5,2,,,218
11.35,0,7.5,2,,,219
11.8,1.75,7.5,2,,,219
11.49,1.75,7.5,2,,,220
11.49,0,7.5,2,,,220
11.49,0.58,7.5,2,,,220
11.06,0.58,7.5,2,,,221
11.06,0,7.5,2,,,221
10.63,0.57,7.5,2,,,221
10.49,0,7.5,2,,,221
10.63,0.58,7.5,2,,,221
10.36,0,7.5,2,,,221
10.22,0,7.5,2,,,222
9.95,1.17,7.5,1,,,222
18.59,0,7.5,3,,,0
19.69,0,2.5,3,,,1
21.95,0.58,2.5,3,,,1
25.64,0,2.5,4,,,1
25.64,0,4,4,,,2
25.24,0.58,4,4,,,2
25.05,0,4,4,,,2
27.56,0,2.5,4,,,3
26.04,0.57,2.5,4,,,3
26.25,0,2.5,4,,,3
26.46,0.28,2.5,4,,,3
25.24,0,2.5,4,,,3
25.05,0,2.5,4,,,4
25.44,0.58,2.5,4,,,4
23.94,0,2.5,4,,,4
26.67,0.28,2.5,4,,,4
24.86,0.28,3,4,,,5
24.86,0,3,4,,,5
24.86,0.28,3,4,,,5
24.86,0,3,4,,,5
25.44,0,2.5,4,,,6
25.24,0.57,2.5,4,,,6
26.46,0,2.5,4,,,6
26.46,0.28,2.5,4,,,6
25.64,0.28,2.5,4,,,7
24.48,0,2.5,4,,,7
25.05,0.28,2.5,4,,,7
26.46,0,2.5,4,,,7
25.84,0,1.5,4,,,8
25.84,0.57,1.5,4,,,8
25.05,0.57,2.5,4,,,9
24.86,0.57,2.5,4,,,10
26.04,0,2.5,4,,,10
24.3,0.28,2.5,4,,,10
24.3,0,2.5,4,,,10
25.24,0.3,2.5,4,,,10
25.44,0.3,2.5,4,,,11
26.25,0,2.5,4,,,11
24.86,0.28,2.5,4,,,11
25.84,0,2.5,4,,,11
26.25,0.3,2.5,4,,,11
27.11,0.3,2.5,4,,,12
26.89,0,2.5,4,,,12
26.46,0.3,2.5,4,,,12
27.78,0.3,2.5,4,,,13
26.25,0,2.5,4,,,13
26.89,0.28,2.5,4,,,13
27.33,0,2.5,4,,,13
26.67,0.3,2.5,4,,,13
26.67,0,2.5,4,,,13
27.78,0.28,2.5,4,,,13
26.89,0,2.5,4,,,13
26.89,0.28,2.5,4,,,13
27.78,0,2.5,4,,,13
28.49,0.3,2.5,4,,,13
28.49,0,2.5,4,,,13
27.33,0.3,2.5,4,,,13
26.04,0,2.5,4,,,13
26.25,0.28,2.5,4,,,13
26.46,0,2.5,4,,,13
26.25,0.28,2.5,4,,,13
28.49,0,2.5,4,,,13
27.56,0.3,2.5,4,,,13
28.02,0,2.5,4,,,13
29.74,0.3,2.5,4,,,13
29.23,0,2.5,4,,,13
29.48,0.3,2.5,4,,,13
28.98,0,2.5,4,,,13
30,0,2,5,,,14
29.48,0.58,2,4,,,14
29.74,0,2,4,,,14
28.98,0.3,2,4,,,14
28.98,0,2,4,,,14
29.48,0.3,2,4,,,14
29.74,0.3,3.5,4,,,15
29.48,0,3.5,4,,,15
29.23,0.28,3.5,4,,,15
29.48,0,3.5,4,,,15
29.74,0.28,3.5,4,,,15
29.48,0,3.5,4,,,15
29.48,0.28,3.5,4,,,15
30,0.28,3,5,,,16
27.33,0,3,4,,,16
29.48,0.3,3,4,,,16
29.23,0,3,4,,,16
29.74,0.28,3,4,,,16
30,0,3,5,,,16
30.26,0.28,3,5,,,16
30.53,0.28,2,5,,,17
29.23,0,2,4,,,17
29.48,0.28,2,4,,,17
29.23,0.28,2.5,4,,,18
29.23,0,2.5,4,,,18
29.74,0,2,4,,,19
29.48,0,1.5,4,,,20
29.23,0.88,1.5,4,,,20
29.48,0,1.5,4,,,20
29.48,0.3,1.5,4,,,20
29.74,0,1.5,4,,,20
29.48,0.3,1.5,4,,,20
29.74,0,1.5,4,,,20
29.74,0.3,1.5,4,,,20
29.74,0,1.5,4,,,20
29.74,0.3,1.5,4,,,20
29.48,0.3,2,4,,,21
31.94,0,2,5,,,21
30.8,0.28,2,5,,,21
30.53,0,2,5,,,21
29.74,0.28,2,4,,,21
30,0,2,5,,,21
30,0.28,2,5,,,21
30.26,0,2,5,,,21
30,0,3,5,,,22
27.33,0.58,3,4,,,22
28.73,0,3,4,,,22
31.08,0.28,3,5,,,22
29.23,0,3,4,,,22
28.98,0,2.5,4,,,23
30.53,0.58,2.5,5,,,23
31.08,0,2.5,5,,,23
31.36,0.3,2.5,5,,,23
31.65,0,2.5,5,,,23
31.94,0.3,2.5,5,,,23
31.94,0.3,2,5,,,24
31.94,0,2,5,,,24
31.94,0.28,2,5,,,24
31.94,0,2,5,,,24
31.94,0.28,2,5,,,24
31.65,0,2,5,,,24
31.36,0,1.5,5,,,25
31.36,0.58,1.5,5,,,25
18.59,0,1.5,3,,,25
17.26,0.3,1.5,3,,,25
15.62,0.3,3.5,2,,,26
16.56,0,3.5,2,,,26
17.16,0.28,3.5,3,,,26
17.58,0,3.5,3,,,26
17.9,0,1.5,3,,,27
18.47,0.58,1.5,3,,,27
18.59,0,1.5,3,,,27
19.07,0.3,1.5,3,,,27
19.19,0,1.5,3,,,27
19.44,0,3,3,,,28
18.95,0.58,3,3,,,28
19.31,0,3,3,,,28
19.44,0.28,3,3,,,28
19.69,0,3,3,,,28
19.69,0.3,3,3,,,28
19.82,0.3,1.5,3,,,29
19.82,0,1.5,3,,,29
19.82,0.28,1.5,3,,,29
20.09,0.28,1.5,3,,,30
19.95,0,1.5,3,,,30
20.22,0.28,1.5,3,,,30
20.09,0,1.5,3,,,30
20.22,0,4,3,,,31
20.09,0.58,4,3,,,31
20.22,0,4,3,,,31
20.36,0,5,3,,,32
20.22,0.58,5,3,,,32
20.22,0,5,3,,,32
20.22,0.28,5,3,,,32
20.36,0.28,5,3,,,33
20.49,0,5,3,,,33
20.36,0.28,5,3,,,33
20.36,0,5,3,,,33
20.36,0,5,3,,,34
20.49,0.58,5,3,,,34
20.36,0,5,3,,,34
20.36,0.3,5,3,,,34
20.36,0,5,3,,,34
20.36,0,4,3,,,35
20.63,0.58,4,3,,,35
20.49,0,4,3,,,35
19.69,0.3,4,3,,,35
18.95,0,4,3,,,35
19.95,0,5,3,,,36
20.22,0.58,5,3,,,36
20.77,0,5,3,,,36
20.49,0.28,5,3,,,36
20.63,0.28,4.5,3,,,37
20.77,0,4.5,3,,,37
20.63,0.28,4.5,3,,,37
20.77,0,4.5,3,,,37
20.77,0.28,4.5,3,,,37
20.63,0.28,4.5,3,,,38
20.63,0,4.5,3,,,38
20.77,0.3,4.5,3,,,38
20.77,0,4.5,3,,,38
20.63,0,2.5,3,,,39
20.49,0.58,2.5,3,,,39
20.49,0,2.5,3,,,39
20.22,0.3,2.5,3,,,39
20.36,0.3,4,3,,,40
20.49,0,4,3,,,40
20.77,0.28,4,3,,,40
20.91,0,4,3,,,40
21.06,0.3,4,3,,,40
20.91,0.3,3.5,3,,,41
20.91,0,3.5,3,,,41
21.06,0.28,3.5,3,,,41
20.22,0,3.5,3,,,41
20.63,0.3,3.5,3,,,41
20.77,0,3.5,3,,,41
20.77,0,4,3,,,42
20.77,0.58,4,3,,,42
20.77,0,4,3,,,42
20.77,0.3,4,3,,,42
20.77,0,4,3,,,42
20.91,0.3,4,3,,,42
20.77,0.3,4.5,3,,,43
20.91,0,4.5,3,,,43
20.77,0.28,4.5,3,,,43
20.91,0,4.5,3,,,43
20.91,0.3,4.5,3,,,43
20.91,0,4.5,3,,,43
20.91,0,4.5,3,,,44
21.06,0.58,4.5,3,,,44
21.06,0,4.5,3,,,44
21.06,0,4,3,,,45
21.06,0.57,4,3,,,45
21.06,0,4,3,,,45
21.06,0,4.5,3,,,46
21.06,0.58,4.5,3,,,46
21.2,0,4.5,3,,,46
21.06,0.28,4.5,3,,,46
21.06,0,4.5,3,,,46
21.06,0.28,4.5,3,,,46
21.06,0,4.5,3,,,46
21.06,0.28,4.5,3,,,46
21.2,0,4.5,3,,,46
21.06,0,3.5,3,,,47
21.2,0.57,3.5,3,,,47
15.8,0,3.5,2,,,47
20.63,0.3,3.5,3,,,47
20.49,0,3.5,3,,,47
23.41,0.3,3.5,4,,,47
20.91,0.3,4,3,,,48
22.58,0,4,3,,,48
22.58,0.28,4,3,,,48
8.85,0,4,1,,,48
15.99,0.28,4,2,,,48
20.49,0,4,3,,,48
22.58,0.28,4,3,,,48
23.76,0,4,4,,,48
21.35,0.28,4,3,,,48
22.1,0,4,3,,,48
22.42,0,4.5,3,,,49
24.3,0.58,4.5,4,,,49
23.76,0,4.5,4,,,49
25.84,0.28,4.5,4,,,49
26.46,0,4.5,4,,,49
26.25,0.3,4.5,4,,,49
26.46,0,4.5,4,,,49
26.67,0.28,4.5,4,,,49
26.89,0,4.5,4,,,49
27.33,0.28,4.5,4,,,49
27.33,0,4.5,4,,,49
27.78,0.3,4.5,4,,,49
27.78,0,4.5,4,,,49
19.82,0.3,4.5,3,,,49
19.69,0,4.5,3,,,49
20.22,0.28,4.5,3,,,49
19.57,0,4.5,3,,,49
20.49,0.28,4.5,3,,,49
20.91,0,4.5,3,,,49
19.82,0.28,4.5,3,,,49
18.82,0,4.5,3,,,49
19.69,0.28,4.5,3,,,49
19.57,0,4.5,3,,,49
19.19,0.3,4.5,3,,,49
19.82,0.3,5,3,,,50
20.22,0,5,3,,,50
20.36,0.28,5,3,,,50
21.64,0.28,4,3,,,51
21.49,0,4,3,,,51
21.8,0.28,4,3,,,51
21.95,0,4,3,,,51
21.95,0.28,4,3,,,51
21.8,0,4,3,,,51
27.78,4.07,4,4,,,51
32.84,0,4,5,,,51
34.44,0.3,4,5,,,51
35.13,0,4,5,,,51
35.83,0.28,4,5,,,51
28.11,0,4,4,,,51
27.71,0.28,4,4,,,51
27.71,0,4,4,,,51
28.51,0.3,4,4,,,51
28.11,0,4,4,,,51
27.32,0.3,4,4,,,51
27.32,0,4,4,,,51
27.32,0.3,4,4,,,51
27.71,0.3,5,4,,,52
26.19,0,5,4,,,52
26.94,0.28,5,4,,,52
26.56,0,5,4,,,52
26.56,0.28,5,4,,,52
24.44,0,5,4,,,52
23.79,0.28,5,4,,,52
23.79,0,5,4,,,52
23.79,0.3,5,4,,,52
24.44,0,5,4,,,52
20.8,0,5.5,3,,,53
22.23,0.58,5.5,3,,,53
20.8,0,5.5,3,,,53
26.89,0.28,5.5,4,,,53
28.73,0,5.5,4,,,53
29.78,0.28,5.5,4,,,53
30.66,0,5.5,5,,,53
30.21,0,5.5,5,,,54
31.12,0.58,5.5,5,,,54
30.21,0,5.5,5,,,54
30.66,0.87,5.5,5,,,54
30.21,0.87,3,5,,,55
29.78,0,3,4,,,55
30.66,0.3,3,5,,,55
30.21,0,3,5,,,55
30.21,0.3,3,5,,,55
28.93,0,3,4,,,55
28.11,0.3,3,4,,,55
29.35,0.3,4.5,4,,,56
28.93,0.3,3.5,4,,,57
28.11,0,3.5,4,,,57
27.71,0.28,3.5,4,,,57
29.35,0,3.5,4,,,57
30.21,0.28,3.5,5,,,57
29.78,0.28,2.5,4,,,58
29.35,0,2.5,4,,,58
29.78,0.3,2.5,4,,,58
30.21,0,2.5,5,,,58
29.78,0.28,2.5,4,,,58
30.21,0,2.5,5,,,58
30.66,0.28,2.5,5,,,58
29.78,0,2.5,4,,,58
29.78,0.28,2.5,4,,,58
29.78,0,2.5,4,,,58
29.78,0.28,2.5,4,,,58
30.66,0,2.5,5,,,58
30.21,0.28,2.5,5,,,58
30.66,0,2.5,5,,,58
30.21,0.28,2.5,5,,,58
29.35,0,2.5,4,,,58
29.78,0,2,4,,,59
29.78,0.58,2,4,,,59
30.66,0,2,5,,,59
29.78,0.28,2,4,,,59
30.21,0,2,5,,,59
31.12,0.28,2,5,,,59
31.12,0,2,5,,,59
31.12,0.28,2,5,,,59
31.58,0,2,5,,,59
31.12,0.3,2,5,,,59
31.58,0,2,5,,,59
32.05,0.3,2,5,,,59
32.05,0,2,5,,,59
